   0.0000000000000000        0.0000000000000000     
   7.0710678118654752E-002  -45903.424497117070     
  0.14142135623730950       -47284.931395439962     
  0.21213203435596426       -45579.977788767123     
  0.28284271247461901       -43236.217391824728     
  0.35355339059327379       -40831.018579000141     
  0.42426406871192851       -38536.462815775027     
  0.49497474683058329       -36402.761875121731     
  0.56568542494923801       -34437.693658163153     
  0.63639610306789285       -32633.575800432056     
  0.70710678118654757       -30977.489205288781     
  0.77781745930520230       -29455.376196923855     
  0.84852813742385702       -28053.690559961593     
  0.91923881554251186       -26760.013366548861     
  0.98994949366116658       -25563.220496511203     
   1.0606601717798214       -24453.457646514864     
   1.1313708498984760       -23422.038197822349     
   1.2020815280171309       -22461.316615544245     
   1.2727922061357857       -21564.561080269432     
   1.3435028842544405       -20725.835387079369     
   1.4142135623730951       -19939.893666489319     
   1.4849242404917500       -19202.088458081944     
   1.5556349186104046       -18508.291329578497     
   1.6263455967290594       -17854.824719505861     
   1.6970562748477140       -17238.403562234587     
   1.7677669529663691       -16656.085316544275     
   1.8384776310850237       -16105.227155590179     
   1.9091883092036785       -15583.449234524340     
   1.9798989873223332       -15088.603107321478     
   2.0506096654409882       -14065.951053674240     
   2.1213203435596428       -13143.849817933378     
   2.1920310216782974       -12309.536770176941     
   2.2627416997969521       -11552.211754043010     
   2.3334523779156071       -10862.685799944938     
   2.4041630560342617       -10233.101069325296     
   2.4748737341529163       -9656.7059886857460     
   2.5455844122715714       -9127.6734846759555     
   2.6162950903902260       -8640.9531308546684     
   2.6870057685088811       -8192.1501635318837     
   2.7577164466275352       -7777.4259277712308     
   2.8284271247461903       -7393.4155225875247     
   2.8991378028648449       -7037.1593314336933     
   2.9698484809835000       -6706.0458254762125     
   3.0405591591021546       -6397.7635674094317     
   3.1112698372208092       -6110.2607624690290     
   3.1819805153394642       -5841.7110301926123     
   3.2526911934581189       -5590.4843270983174     
   3.3234018715767735       -5355.1221530738076     
   3.3941125496954281       -5134.3163351302255     
   3.4648232278140831       -4926.8908105539513     
   3.5355339059327382       -4731.7859344560156     
   3.6062445840513924       -4548.0449197001317     
   3.6769552621700474       -4374.8020843713175     
   3.7476659402887020       -4211.2726365753078     
   3.8183766184073571       -4056.7437709670912     
   3.8890872965260117       -3910.5668879801788     
   3.9597979746446663       -3772.1507768303695     
   4.0305086527633209       -3640.9556282363928     
   4.1012193308819764       -3516.4877634185600     
   4.1719300090006310       -3398.2949830910766     
   4.2426406871192857       -3285.9624544833446     
   4.3133513652379403       -3179.1090664176404     
   4.3840620433565949       -3077.3841925442352     
   4.4547727214752495       -2980.4648113227613     
   4.5254833995939041       -2888.0529385107525     
   4.5961940777125596       -2799.8733339976420     
   4.6669047558312142       -2715.6714499862346     
   4.7376154339498688       -2635.2115919224861     
   4.8083261120685235       -2558.2752673313239     
   4.8790367901871790       -2484.6597009325847     
   4.9497474683058327       -2414.1764971714365     
   5.0204581464244873       -2346.6504336718990     
   5.0911688245431428       -2281.9183711689889     
   5.1618795026617974       -2219.8282672433920     
   5.2325901807804520       -2160.2382827136671     
   5.3033008588991066       -2103.0159708693404     
   5.3740115370177621       -2048.0375408829709     
   5.4447222151364167       -1995.1871877449887     
   5.5154328932550705       -1944.3564819428077     
   5.5861435713737260       -1895.4438128729435     
   5.6568542494923806       -1848.3538806468812     
   5.7275649276110352       -1802.9972315409300     
   5.7982756057296898       -1759.2898328584233     
   5.8689862838483453       -1717.1526834286599     
   5.9396969619669999       -1676.5114563690531     
   6.0104076400856545       -1637.2961710920470     
   6.0811183182043091       -1599.4408918523579     
   6.1518289963229638       -1562.8834504082497     
   6.2225396744416184       -1527.5651906172573     
   6.2932503525602730       -1493.4307330059389     
   6.3639610306789285       -1460.4277575481531     
   6.4346717087975831       -1428.5068030600216     
   6.5053823869162377       -1397.6210817745794     
   6.5760930650348932       -1367.7263077974376     
   6.6468037431535469       -1338.7805382684519     
   6.7175144212722016       -1310.7440261651016     
   6.7882250993908562       -1283.5790837825564     
   6.8589357775095117       -1257.2499560144583     
   6.9296464556281663       -1231.7227026384878     
   7.0003571337468209       -1206.9650888827712     
   7.0710678118654764       -1182.9464836140039     
   7.1417784899841310       -1159.6377645466168     
   7.2124891681027847       -1137.0112299250329     
   7.2831998462214393       -1115.0405161787203     
   7.3539105243400948       -1093.7005210928294     
   7.4246212024587495       -1072.9673320761942     
   7.4953318805774041       -1052.8181591438270     
   7.5660425586960596       -1033.2312722630829     
   7.6367532368147142       -1014.1859427417728     
   7.7074639149333688       -995.66238836293576     
   7.7781745930520234       -977.64172199504469     
   7.8488852711706780       -960.10590342829630     
   7.9195959492893326       -943.03769420759238     
   7.9903066274079872       -926.42061525100178     
   8.0610173055266419       -910.23890705909821     
   8.1317279836452965       -894.47749233573086     
   8.2024386617639529       -879.12194085464000     
   8.2731493398826057       -864.15843641902563     
   8.3438600180012621       -849.57374577276914     
   8.4145706961199149       -835.35518933267724     
   8.4852813742385713       -821.49061362083614     
   8.5559920523572259       -807.96836528516087     
   8.6267027304758805       -794.77726660441010     
   8.6974134085945352       -781.90659238152159     
   8.7681240867131898       -769.34604813605881     
   8.8388347648318444       -757.08574951296271     
   8.9095454429504990       -745.11620283069033     
   8.9802561210691554       -733.42828669725554     
   9.0509667991878082       -722.01323462768812     
   9.1216774773064646       -710.86261860104787     
   9.1923881554251192       -699.96833349941051     
   9.2630988335437721       -689.32258237515532     
   9.3338095116624284       -678.91786249655866     
   9.4045201897810813       -668.74695212505196     
   9.4752308678997377       -658.80289798062154     
   9.5459415460183923       -649.07900335473471     
