35
   300.00000000000000       2.47683265482349456E-006   93075224486.370590       1.14852596547330293E-002 -2.98383253904071791E-005   87.067535316964808       1.07439977235449406E-011 -0.22619858216771624     
   917.98489093780518       4.33265196326535971E-006   41864687545.020287       1.98138206587276551E-002 -3.85844481911282785E-004   50.450690135783127       2.38864794804600854E-011 -0.98245162973869071     
   2808.9875333003138       7.57898318169780063E-006   20270411680.723137       3.93463061337133643E-002 -2.65131480375571400E-003   25.300466727642998       4.93329891741165422E-011  -1.7048487791737934     
   8595.3603813411428       1.32576967998987291E-005   10322621301.225847       8.62022168988684501E-002 -1.21924290778348231E-002   11.373108055627389       9.68746184538656405E-011  -1.6086107568051444     
   26301.369874121934       2.31913068315677172E-005   5377641914.0579758       0.19970450687714128      -4.73802921934274243E-002   4.7405592511845551       1.85955111177233190E-010  -1.1247071285595494     
   80480.867184702322       4.05678845031384088E-005   2789852999.7757702       0.47138902011429679      -0.16858284336998389        1.8808330572898659       3.58441824741437421E-010 -0.67264227895196138     
   246267.40028376316       7.09642309082728832E-005   1398713087.5641742        1.0934297373672655      -0.56326756246856280       0.72275723082350962       7.14942906369365895E-010 -0.37231994901237131     
   753565.84197009041       1.24135683437303295E-004   651733384.96980834        2.3891851188950732       -1.7609152357179831       0.27122006031211143       1.53436976386643938E-009 -0.19989892593953376     
   2305873.5241845627       2.17146972569387016E-004   267984481.59421554        4.6460219654143406       -5.0140276625501921       9.94312039756340554E-002  3.73155935765791412E-009 -0.10730703162316624     
   7055856.8520497940       3.79848939405609304E-004   90629995.654063523        7.4890858946364034       -12.405653470194066       3.56645707526104389E-002  1.10338745222610361E-008 -5.90782972751586963E-002
   21590566.609338984       6.64458799771944350E-004   21355728.949424624        9.3182926853568251       -25.051787938944333       1.30430623021108652E-002  4.68258424878979602E-008 -3.50657802852094233E-002
   66066046.447198220       1.16231862404366404E-003   3194163.2330782381        7.9179557116257859       -35.605910950849761       5.95091202063569285E-003  3.13071038337728544E-007 -2.67618054937439481E-002
